crawl,mimetype,pages,urls,%pages/crawl
CC-MAIN-2016-40,application/javascript,2330,2330,0.0001
CC-MAIN-2016-40,application/json,367618,366803,0.0213
CC-MAIN-2016-40,application/ld+json,44505,44505,0.0026
CC-MAIN-2016-40,application/marc,16596,16596,0.0010
CC-MAIN-2016-40,application/msword,106271,105094,0.0062
CC-MAIN-2016-40,application/octet-stream,2404104,2401154,0.1396
CC-MAIN-2016-40,application/octetstream,15687,15686,0.0009
CC-MAIN-2016-40,application/pdf,4336876,4280220,0.2518
CC-MAIN-2016-40,application/pgp-encrypted,71161,71151,0.0041
CC-MAIN-2016-40,application/pgp-signature,19907,19902,0.0012
CC-MAIN-2016-40,application/postscript,10178,10163,0.0006
CC-MAIN-2016-40,application/rdf+xml,117432,117421,0.0068
CC-MAIN-2016-40,application/rss+xml,5458773,5430540,0.3169
CC-MAIN-2016-40,application/rtf,3050,3049,0.0002
CC-MAIN-2016-40,application/save-to-disk,5244,5244,0.0003
CC-MAIN-2016-40,application/text,17991,17988,0.0010
CC-MAIN-2016-40,application/unknown,2531,2529,0.0001
CC-MAIN-2016-40,application/vnd.android.package-archive,1035,1032,0.0001
CC-MAIN-2016-40,application/vnd.google-earth.kml+xml,160156,159486,0.0093
CC-MAIN-2016-40,application/vnd.google-earth.kmz,35817,35800,0.0021
CC-MAIN-2016-40,application/vnd.ms-excel,70057,69088,0.0041
CC-MAIN-2016-40,application/vnd.ms-powerpoint,19902,19808,0.0012
CC-MAIN-2016-40,application/vnd.ms-word,14832,14832,0.0009
CC-MAIN-2016-40,application/vnd.oasis.opendocument.text,1777,1763,0.0001
CC-MAIN-2016-40,application/vnd.openxmlformats-officedocument.presentationml.presentation,4441,4327,0.0003
CC-MAIN-2016-40,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7392,7283,0.0004
CC-MAIN-2016-40,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25553,25137,0.0015
CC-MAIN-2016-40,application/vnd.wap.xhtml+xml,45091,45088,0.0026
CC-MAIN-2016-40,application/x-bibtex,21464,21464,0.0012
CC-MAIN-2016-40,application/x-bittorrent,867,867,0.0001
CC-MAIN-2016-40,application/x-bzip2,2816,2794,0.0002
CC-MAIN-2016-40,application/x-debian-package,24648,24644,0.0014
CC-MAIN-2016-40,application/x-download,13251,13251,0.0008
CC-MAIN-2016-40,application/x-endnote-refer,36180,36171,0.0021
CC-MAIN-2016-40,application/x-gzip,16961,16702,0.0010
CC-MAIN-2016-40,application/x-httpd-php,38089,38046,0.0022
CC-MAIN-2016-40,application/x-java-jnlp-file,9611,9609,0.0006
CC-MAIN-2016-40,application/x-javascript,16441,16441,0.0010
CC-MAIN-2016-40,application/x-json,94,94,0.0000
CC-MAIN-2016-40,application/x-mobipocket-ebook,7539,7504,0.0004
CC-MAIN-2016-40,application/x-msdownload,9048,9041,0.0005
CC-MAIN-2016-40,application/x-netcdf,12045,12045,0.0007
CC-MAIN-2016-40,application/x-rar-compressed,2375,2375,0.0001
CC-MAIN-2016-40,application/x-research-info-systems,36416,36411,0.0021
CC-MAIN-2016-40,application/x-shockwave-flash,19910,19836,0.0012
CC-MAIN-2016-40,application/x-tar,8059,8004,0.0005
CC-MAIN-2016-40,application/x-tex,15979,15968,0.0009
CC-MAIN-2016-40,application/x-troff-man,33036,33036,0.0019
CC-MAIN-2016-40,application/x-zip-compressed,23391,23326,0.0014
CC-MAIN-2016-40,application/xhtml+xml,1226537,1213301,0.0712
CC-MAIN-2016-40,application/xml,1193892,1182260,0.0693
CC-MAIN-2016-40,application/zip,152317,152072,0.0088
CC-MAIN-2016-40,audio/mp3,11085,11082,0.0006
CC-MAIN-2016-40,audio/mpeg,105650,104398,0.0061
CC-MAIN-2016-40,audio/x-mpegurl,42526,42183,0.0025
CC-MAIN-2016-40,audio/x-pn-realaudio,12725,12450,0.0007
CC-MAIN-2016-40,audio/x-scpls,70148,70111,0.0041
CC-MAIN-2016-40,audio/x-wav,137346,137345,0.0080
CC-MAIN-2016-40,binary/octet-stream,9370,9177,0.0005
CC-MAIN-2016-40,image/gif,1120744,1120271,0.0651
CC-MAIN-2016-40,image/jp2,41563,41562,0.0024
CC-MAIN-2016-40,image/jpeg,10145910,10141088,0.5890
CC-MAIN-2016-40,image/jpg,122441,122423,0.0071
CC-MAIN-2016-40,image/pjpeg,34192,33982,0.0020
CC-MAIN-2016-40,image/png,4490507,4489779,0.2607
CC-MAIN-2016-40,image/svg+xml,1962,1957,0.0001
CC-MAIN-2016-40,image/tiff,31465,31364,0.0018
CC-MAIN-2016-40,image/vnd.djvu,6639,6639,0.0004
CC-MAIN-2016-40,image/webp,1414,1414,0.0001
CC-MAIN-2016-40,message/rfc822,15632,15623,0.0009
CC-MAIN-2016-40,text/calendar,943145,942515,0.0547
CC-MAIN-2016-40,text/css,3594,3585,0.0002
CC-MAIN-2016-40,text/csv,89479,89401,0.0052
CC-MAIN-2016-40,text/directory,4890,4712,0.0003
CC-MAIN-2016-40,text/enriched,7537,7537,0.0004
CC-MAIN-2016-40,text/html,1676919246,1645246264,97.3450
CC-MAIN-2016-40,text/javascript,22340,22325,0.0013
CC-MAIN-2016-40,text/pdf,38913,38913,0.0023
CC-MAIN-2016-40,text/plain,3232624,3226099,0.1877
CC-MAIN-2016-40,text/prs.lines.tag,74,74,0.0000
CC-MAIN-2016-40,text/tab-separated-values,68875,68837,0.0040
CC-MAIN-2016-40,text/turtle,45707,45707,0.0027
CC-MAIN-2016-40,text/vcard,1815,1815,0.0001
CC-MAIN-2016-40,text/x-bibtex,23390,23386,0.0014
CC-MAIN-2016-40,text/x-c,3237,3151,0.0002
CC-MAIN-2016-40,text/x-csrc,18472,18417,0.0011
CC-MAIN-2016-40,text/x-diff,16427,16397,0.0010
CC-MAIN-2016-40,text/x-patch,105435,105182,0.0061
CC-MAIN-2016-40,text/x-perl,23140,23139,0.0013
CC-MAIN-2016-40,text/x-vcalendar,42798,42498,0.0025
CC-MAIN-2016-40,text/x-vcard,35675,35236,0.0021
CC-MAIN-2016-40,text/xml,3481533,3471860,0.2021
CC-MAIN-2016-40,unknown/unknown,198062,183431,0.0115
CC-MAIN-2016-40,video/mp4,33807,33796,0.0020
CC-MAIN-2016-40,video/webm,9272,9266,0.0005
CC-MAIN-2016-40,video/x-ms-asf,272821,272698,0.0158
CC-MAIN-2016-44,<other>,3529381,3503961,0.1084
CC-MAIN-2016-44,application/atom+xml,1864549,1862622,0.0573
CC-MAIN-2016-44,application/download,32546,31915,0.0010
CC-MAIN-2016-44,application/epub+zip,32682,32597,0.0010
CC-MAIN-2016-44,application/force-download,14588,14499,0.0004
CC-MAIN-2016-44,application/javascript,12441,12441,0.0004
CC-MAIN-2016-44,application/json,359880,358232,0.0111
CC-MAIN-2016-44,application/ld+json,37661,37661,0.0012
CC-MAIN-2016-44,application/marc,19573,19573,0.0006
CC-MAIN-2016-44,application/msword,199165,197170,0.0061
CC-MAIN-2016-44,application/octet-stream,2110313,2106076,0.0648
CC-MAIN-2016-44,application/octetstream,18229,18227,0.0006
CC-MAIN-2016-44,application/pdf,6316656,6211625,0.1941
CC-MAIN-2016-44,application/pgp-encrypted,70616,70606,0.0022
CC-MAIN-2016-44,application/pgp-signature,13314,13301,0.0004
CC-MAIN-2016-44,application/postscript,10420,10385,0.0003
CC-MAIN-2016-44,application/rdf+xml,159204,159191,0.0049
CC-MAIN-2016-44,application/rss+xml,5638895,5579724,0.1732
CC-MAIN-2016-44,application/rtf,4867,4860,0.0001
CC-MAIN-2016-44,application/save-to-disk,5238,5238,0.0002
CC-MAIN-2016-44,application/text,18791,18791,0.0006
CC-MAIN-2016-44,application/unknown,2545,2544,0.0001
CC-MAIN-2016-44,application/vnd.android.package-archive,1060,1057,0.0000
CC-MAIN-2016-44,application/vnd.google-earth.kml+xml,212111,212066,0.0065
CC-MAIN-2016-44,application/vnd.google-earth.kmz,36714,36689,0.0011
CC-MAIN-2016-44,application/vnd.ms-excel,73141,70200,0.0022
CC-MAIN-2016-44,application/vnd.ms-powerpoint,26310,26232,0.0008
CC-MAIN-2016-44,application/vnd.ms-word,14551,14551,0.0004
CC-MAIN-2016-44,application/vnd.oasis.opendocument.text,1908,1888,0.0001
CC-MAIN-2016-44,application/vnd.openxmlformats-officedocument.presentationml.presentation,5530,5487,0.0002
CC-MAIN-2016-44,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,21023,20901,0.0006
CC-MAIN-2016-44,application/vnd.openxmlformats-officedocument.wordprocessingml.document,32006,31627,0.0010
CC-MAIN-2016-44,application/vnd.wap.xhtml+xml,44852,44834,0.0014
CC-MAIN-2016-44,application/x-bibtex,21340,21316,0.0007
CC-MAIN-2016-44,application/x-bittorrent,1640,1640,0.0001
CC-MAIN-2016-44,application/x-bzip2,2602,2565,0.0001
CC-MAIN-2016-44,application/x-debian-package,23393,23386,0.0007
CC-MAIN-2016-44,application/x-download,13009,13009,0.0004
CC-MAIN-2016-44,application/x-endnote-refer,38468,38442,0.0012
CC-MAIN-2016-44,application/x-gzip,18621,18161,0.0006
CC-MAIN-2016-44,application/x-httpd-php,39752,39719,0.0012
CC-MAIN-2016-44,application/x-java-jnlp-file,9489,9484,0.0003
CC-MAIN-2016-44,application/x-javascript,19740,19735,0.0006
CC-MAIN-2016-44,application/x-json,95,95,0.0000
CC-MAIN-2016-44,application/x-mobipocket-ebook,6381,6340,0.0002
CC-MAIN-2016-44,application/x-msdownload,9647,9640,0.0003
CC-MAIN-2016-44,application/x-netcdf,12002,12002,0.0004
CC-MAIN-2016-44,application/x-rar-compressed,3135,3135,0.0001
CC-MAIN-2016-44,application/x-research-info-systems,47582,47582,0.0015
CC-MAIN-2016-44,application/x-shockwave-flash,41857,41729,0.0013
CC-MAIN-2016-44,application/x-tar,8268,8183,0.0003
CC-MAIN-2016-44,application/x-tex,15686,15676,0.0005
CC-MAIN-2016-44,application/x-troff-man,32991,32971,0.0010
CC-MAIN-2016-44,application/x-zip-compressed,24364,24287,0.0007
CC-MAIN-2016-44,application/xhtml+xml,1235986,1211197,0.0380
CC-MAIN-2016-44,application/xml,1331576,1324129,0.0409
CC-MAIN-2016-44,application/zip,162710,162440,0.0050
CC-MAIN-2016-44,audio/mp3,10901,10898,0.0003
CC-MAIN-2016-44,audio/mpeg,111698,109986,0.0034
CC-MAIN-2016-44,audio/x-mpegurl,42805,42457,0.0013
CC-MAIN-2016-44,audio/x-pn-realaudio,13204,12847,0.0004
CC-MAIN-2016-44,audio/x-scpls,57253,57214,0.0018
CC-MAIN-2016-44,audio/x-wav,135065,135065,0.0041
CC-MAIN-2016-44,binary/octet-stream,17790,17521,0.0005
CC-MAIN-2016-44,image/gif,1471562,1469079,0.0452
CC-MAIN-2016-44,image/jp2,17654,17654,0.0005
CC-MAIN-2016-44,image/jpeg,12093981,12089974,0.3716
CC-MAIN-2016-44,image/jpg,180517,180500,0.0055
CC-MAIN-2016-44,image/pjpeg,53954,53804,0.0017
CC-MAIN-2016-44,image/png,4022702,4021778,0.1236
CC-MAIN-2016-44,image/svg+xml,13730,13723,0.0004
CC-MAIN-2016-44,image/tiff,42073,42008,0.0013
CC-MAIN-2016-44,image/vnd.djvu,7623,7623,0.0002
CC-MAIN-2016-44,image/webp,32409,32409,0.0010
CC-MAIN-2016-44,message/rfc822,15611,15599,0.0005
CC-MAIN-2016-44,text/calendar,958300,957427,0.0294
CC-MAIN-2016-44,text/css,28450,28418,0.0009
CC-MAIN-2016-44,text/csv,85693,84943,0.0026
CC-MAIN-2016-44,text/directory,4819,4792,0.0001
CC-MAIN-2016-44,text/enriched,7870,7868,0.0002
CC-MAIN-2016-44,text/html,3203619009,3149584579,98.4222
CC-MAIN-2016-44,text/javascript,42173,42155,0.0013
CC-MAIN-2016-44,text/pdf,37413,37413,0.0011
CC-MAIN-2016-44,text/plain,3256006,3246727,0.1000
CC-MAIN-2016-44,text/prs.lines.tag,71,71,0.0000
CC-MAIN-2016-44,text/tab-separated-values,63988,63985,0.0020
CC-MAIN-2016-44,text/turtle,38782,38782,0.0012
CC-MAIN-2016-44,text/vcard,1742,1742,0.0001
CC-MAIN-2016-44,text/x-bibtex,23418,23414,0.0007
CC-MAIN-2016-44,text/x-c,6116,5952,0.0002
CC-MAIN-2016-44,text/x-csrc,18611,18557,0.0006
CC-MAIN-2016-44,text/x-diff,16211,16183,0.0005
CC-MAIN-2016-44,text/x-patch,105054,104639,0.0032
CC-MAIN-2016-44,text/x-perl,21924,21922,0.0007
CC-MAIN-2016-44,text/x-vcalendar,40673,40255,0.0012
CC-MAIN-2016-44,text/x-vcard,35163,34780,0.0011
CC-MAIN-2016-44,text/xml,3670826,3662691,0.1128
CC-MAIN-2016-44,unknown/unknown,212474,193598,0.0065
CC-MAIN-2016-44,video/mp4,34684,34676,0.0011
CC-MAIN-2016-44,video/webm,9405,9399,0.0003
CC-MAIN-2016-44,video/x-ms-asf,236230,236165,0.0073
CC-MAIN-2016-50,<other>,2072438,2053106,0.0723
CC-MAIN-2016-50,application/atom+xml,1928772,1918511,0.0673
CC-MAIN-2016-50,application/download,13277,13222,0.0005
CC-MAIN-2016-50,application/epub+zip,24890,24770,0.0009
CC-MAIN-2016-50,application/force-download,11372,11318,0.0004
CC-MAIN-2016-50,application/javascript,5981,5943,0.0002
CC-MAIN-2016-50,application/json,223143,221669,0.0078
CC-MAIN-2016-50,application/ld+json,23906,23782,0.0008
CC-MAIN-2016-50,application/marc,22521,22416,0.0008
CC-MAIN-2016-50,application/msword,165063,163822,0.0058
CC-MAIN-2016-50,application/octet-stream,896106,891212,0.0313
CC-MAIN-2016-50,application/octetstream,11877,11803,0.0004
CC-MAIN-2016-50,application/pdf,5610808,5551939,0.1958
CC-MAIN-2016-50,application/pgp-encrypted,38492,38302,0.0013
CC-MAIN-2016-50,application/pgp-signature,18659,18576,0.0007
CC-MAIN-2016-50,application/postscript,9652,9613,0.0003
CC-MAIN-2016-50,application/rdf+xml,139375,138654,0.0049
CC-MAIN-2016-50,application/rss+xml,5105288,5067412,0.1781
CC-MAIN-2016-50,application/rtf,5269,5255,0.0002
CC-MAIN-2016-50,application/save-to-disk,45,45,0.0000
CC-MAIN-2016-50,application/text,12325,12254,0.0004
CC-MAIN-2016-50,application/unknown,1494,1493,0.0001
CC-MAIN-2016-50,application/vnd.android.package-archive,1006,990,0.0000
CC-MAIN-2016-50,application/vnd.google-earth.kml+xml,179316,178346,0.0063
CC-MAIN-2016-50,application/vnd.google-earth.kmz,35435,35284,0.0012
CC-MAIN-2016-50,application/vnd.ms-excel,59634,58817,0.0021
CC-MAIN-2016-50,application/vnd.ms-powerpoint,26164,25973,0.0009
CC-MAIN-2016-50,application/vnd.ms-word,5339,5318,0.0002
CC-MAIN-2016-50,application/vnd.oasis.opendocument.text,1520,1505,0.0001
CC-MAIN-2016-50,application/vnd.openxmlformats-officedocument.presentationml.presentation,5220,5117,0.0002
CC-MAIN-2016-50,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20085,19941,0.0007
CC-MAIN-2016-50,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25400,25132,0.0009
CC-MAIN-2016-50,application/vnd.wap.xhtml+xml,44839,44601,0.0016
CC-MAIN-2016-50,application/x-bibtex,19452,19341,0.0007
CC-MAIN-2016-50,application/x-bittorrent,1608,1592,0.0001
CC-MAIN-2016-50,application/x-bzip2,2625,2601,0.0001
CC-MAIN-2016-50,application/x-debian-package,11948,11901,0.0004
CC-MAIN-2016-50,application/x-download,6103,5985,0.0002
CC-MAIN-2016-50,application/x-endnote-refer,29599,29408,0.0010
CC-MAIN-2016-50,application/x-gzip,17569,17176,0.0006
CC-MAIN-2016-50,application/x-httpd-php,9445,9369,0.0003
CC-MAIN-2016-50,application/x-java-jnlp-file,5764,5736,0.0002
CC-MAIN-2016-50,application/x-javascript,5206,5166,0.0002
CC-MAIN-2016-50,application/x-mobipocket-ebook,6266,6219,0.0002
CC-MAIN-2016-50,application/x-msdownload,9445,9395,0.0003
CC-MAIN-2016-50,application/x-netcdf,11755,11690,0.0004
CC-MAIN-2016-50,application/x-rar-compressed,2737,2726,0.0001
CC-MAIN-2016-50,application/x-research-info-systems,30272,30129,0.0011
CC-MAIN-2016-50,application/x-shockwave-flash,35181,35044,0.0012
CC-MAIN-2016-50,application/x-tar,7338,7274,0.0003
CC-MAIN-2016-50,application/x-tex,13719,13667,0.0005
CC-MAIN-2016-50,application/x-troff-man,12363,12297,0.0004
CC-MAIN-2016-50,application/x-zip-compressed,23047,22949,0.0008
CC-MAIN-2016-50,application/xhtml+xml,1083585,1073555,0.0378
CC-MAIN-2016-50,application/xml,1153253,1144726,0.0402
CC-MAIN-2016-50,application/zip,97755,97131,0.0034
CC-MAIN-2016-50,audio/mp3,9042,8977,0.0003
CC-MAIN-2016-50,audio/mpeg,92892,92404,0.0032
CC-MAIN-2016-50,audio/x-mpegurl,38269,38037,0.0013
CC-MAIN-2016-50,audio/x-pn-realaudio,12160,11946,0.0004
CC-MAIN-2016-50,audio/x-scpls,5463,5424,0.0002
CC-MAIN-2016-50,audio/x-wav,116769,116167,0.0041
CC-MAIN-2016-50,binary/octet-stream,14911,14841,0.0005
CC-MAIN-2016-50,image/gif,634545,630686,0.0221
CC-MAIN-2016-50,image/jp2,28937,28823,0.0010
CC-MAIN-2016-50,image/jpeg,10570148,10514671,0.3688
CC-MAIN-2016-50,image/jpg,122724,122169,0.0043
CC-MAIN-2016-50,image/pjpeg,44334,44054,0.0015
CC-MAIN-2016-50,image/png,3004150,2986320,0.1048
CC-MAIN-2016-50,image/svg+xml,12586,12526,0.0004
CC-MAIN-2016-50,image/tiff,34950,34789,0.0012
CC-MAIN-2016-50,image/vnd.djvu,6535,6507,0.0002
CC-MAIN-2016-50,image/webp,31418,31232,0.0011
CC-MAIN-2016-50,message/rfc822,14650,14565,0.0005
CC-MAIN-2016-50,text/calendar,453396,450104,0.0158
CC-MAIN-2016-50,text/css,6298,6260,0.0002
CC-MAIN-2016-50,text/csv,67132,66697,0.0023
CC-MAIN-2016-50,text/directory,4364,4351,0.0002
CC-MAIN-2016-50,text/enriched,7969,7932,0.0003
CC-MAIN-2016-50,text/html,2824483627,2781363126,98.5417
CC-MAIN-2016-50,text/javascript,7115,7079,0.0002
CC-MAIN-2016-50,text/pdf,37607,37385,0.0013
CC-MAIN-2016-50,text/plain,2859637,2840655,0.0998
CC-MAIN-2016-50,text/prs.lines.tag,59,59,0.0000
CC-MAIN-2016-50,text/tab-separated-values,53700,53389,0.0019
CC-MAIN-2016-50,text/turtle,24387,24257,0.0009
CC-MAIN-2016-50,text/vcard,1609,1600,0.0001
CC-MAIN-2016-50,text/x-bibtex,7037,7004,0.0002
CC-MAIN-2016-50,text/x-c,98691,98040,0.0034
CC-MAIN-2016-50,text/x-csrc,7765,7733,0.0003
CC-MAIN-2016-50,text/x-diff,18509,18424,0.0006
CC-MAIN-2016-50,text/x-patch,96048,95572,0.0034
CC-MAIN-2016-50,text/x-perl,3234,3227,0.0001
CC-MAIN-2016-50,text/x-vcalendar,35379,35172,0.0012
CC-MAIN-2016-50,text/x-vcard,25072,24940,0.0009
CC-MAIN-2016-50,text/xml,3299998,3279608,0.1151
CC-MAIN-2016-50,unknown/unknown,143359,140287,0.0050
CC-MAIN-2016-50,video/mp4,37279,37048,0.0013
CC-MAIN-2016-50,video/webm,9427,9307,0.0003
CC-MAIN-2016-50,video/x-ms-asf,358463,356516,0.0125
CC-MAIN-2017-04,<other>,2091936,2080306,0.0665
CC-MAIN-2017-04,application/atom+xml,2218852,2218358,0.0705
CC-MAIN-2017-04,application/download,12401,12384,0.0004
CC-MAIN-2017-04,application/epub+zip,37966,37936,0.0012
CC-MAIN-2017-04,application/force-download,23481,23463,0.0007
CC-MAIN-2017-04,application/javascript,6605,6604,0.0002
CC-MAIN-2017-04,application/json,206442,206417,0.0066
CC-MAIN-2017-04,application/ld+json,31831,31831,0.0010
CC-MAIN-2017-04,application/marc,22161,22161,0.0007
CC-MAIN-2017-04,application/msword,164906,164376,0.0052
CC-MAIN-2017-04,application/octet-stream,767295,766027,0.0244
CC-MAIN-2017-04,application/octetstream,12964,12962,0.0004
CC-MAIN-2017-04,application/pdf,7472067,7436392,0.2375
CC-MAIN-2017-04,application/pgp-encrypted,38620,38620,0.0012
CC-MAIN-2017-04,application/pgp-signature,17419,17412,0.0006
CC-MAIN-2017-04,application/postscript,11978,11971,0.0004
CC-MAIN-2017-04,application/rdf+xml,149683,149662,0.0048
CC-MAIN-2017-04,application/rss+xml,5086423,5079921,0.1617
CC-MAIN-2017-04,application/rtf,4487,4487,0.0001
CC-MAIN-2017-04,application/save-to-disk,2,2,0.0000
CC-MAIN-2017-04,application/text,7944,7944,0.0003
CC-MAIN-2017-04,application/unknown,2341,2341,0.0001
CC-MAIN-2017-04,application/vnd.android.package-archive,8045,7849,0.0003
CC-MAIN-2017-04,application/vnd.google-earth.kml+xml,190801,190285,0.0061
CC-MAIN-2017-04,application/vnd.google-earth.kmz,36379,36376,0.0012
CC-MAIN-2017-04,application/vnd.ms-excel,51693,51162,0.0016
CC-MAIN-2017-04,application/vnd.ms-powerpoint,34890,34856,0.0011
CC-MAIN-2017-04,application/vnd.ms-word,6513,6508,0.0002
CC-MAIN-2017-04,application/vnd.oasis.opendocument.text,2481,2477,0.0001
CC-MAIN-2017-04,application/vnd.openxmlformats-officedocument.presentationml.presentation,5404,5360,0.0002
CC-MAIN-2017-04,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,20949,20865,0.0007
CC-MAIN-2017-04,application/vnd.openxmlformats-officedocument.wordprocessingml.document,28049,27800,0.0009
CC-MAIN-2017-04,application/vnd.wap.xhtml+xml,43898,43799,0.0014
CC-MAIN-2017-04,application/x-bibtex,17258,17253,0.0005
CC-MAIN-2017-04,application/x-bittorrent,7915,7801,0.0003
CC-MAIN-2017-04,application/x-bzip2,2758,2758,0.0001
CC-MAIN-2017-04,application/x-debian-package,11701,11701,0.0004
CC-MAIN-2017-04,application/x-download,9790,9790,0.0003
CC-MAIN-2017-04,application/x-endnote-refer,20726,20725,0.0007
CC-MAIN-2017-04,application/x-gzip,14757,14732,0.0005
CC-MAIN-2017-04,application/x-httpd-php,39302,39264,0.0012
CC-MAIN-2017-04,application/x-java-jnlp-file,6159,6159,0.0002
CC-MAIN-2017-04,application/x-javascript,3795,3795,0.0001
CC-MAIN-2017-04,application/x-json,1,1,0.0000
CC-MAIN-2017-04,application/x-mobipocket-ebook,6825,6808,0.0002
CC-MAIN-2017-04,application/x-msdownload,10759,10701,0.0003
CC-MAIN-2017-04,application/x-netcdf,11845,11845,0.0004
CC-MAIN-2017-04,application/x-rar-compressed,4961,4933,0.0002
CC-MAIN-2017-04,application/x-research-info-systems,26752,26752,0.0009
CC-MAIN-2017-04,application/x-shockwave-flash,38400,38171,0.0012
CC-MAIN-2017-04,application/x-tar,7839,7828,0.0002
CC-MAIN-2017-04,application/x-tex,13941,13941,0.0004
CC-MAIN-2017-04,application/x-troff-man,12237,12236,0.0004
CC-MAIN-2017-04,application/x-zip-compressed,25715,25621,0.0008
CC-MAIN-2017-04,application/xhtml+xml,886222,883572,0.0282
CC-MAIN-2017-04,application/xml,1263079,1261198,0.0401
CC-MAIN-2017-04,application/zip,112005,111579,0.0036
CC-MAIN-2017-04,audio/mp3,10400,10398,0.0003
CC-MAIN-2017-04,audio/mpeg,115353,115127,0.0037
CC-MAIN-2017-04,audio/x-mpegurl,42642,42623,0.0014
CC-MAIN-2017-04,audio/x-pn-realaudio,12143,12143,0.0004
CC-MAIN-2017-04,audio/x-scpls,6010,5993,0.0002
CC-MAIN-2017-04,audio/x-wav,114951,114948,0.0037
CC-MAIN-2017-04,binary/octet-stream,15961,15957,0.0005
CC-MAIN-2017-04,image/gif,619132,618793,0.0197
CC-MAIN-2017-04,image/jp2,28579,28579,0.0009
CC-MAIN-2017-04,image/jpeg,11023155,11020515,0.3503
CC-MAIN-2017-04,image/jpg,122195,122195,0.0039
CC-MAIN-2017-04,image/pjpeg,45063,45032,0.0014
CC-MAIN-2017-04,image/png,2979108,2978532,0.0947
CC-MAIN-2017-04,image/svg+xml,13409,13408,0.0004
CC-MAIN-2017-04,image/tiff,23463,23454,0.0007
CC-MAIN-2017-04,image/vnd.djvu,10215,10213,0.0003
CC-MAIN-2017-04,image/webp,34341,34341,0.0011
CC-MAIN-2017-04,message/rfc822,16013,16012,0.0005
CC-MAIN-2017-04,text/calendar,458471,457828,0.0146
CC-MAIN-2017-04,text/css,6515,6484,0.0002
CC-MAIN-2017-04,text/csv,66866,66826,0.0021
CC-MAIN-2017-04,text/directory,4484,4484,0.0001
CC-MAIN-2017-04,text/enriched,6328,6328,0.0002
CC-MAIN-2017-04,text/html,3102193897,3071914242,98.5920
CC-MAIN-2017-04,text/javascript,6454,6453,0.0002
CC-MAIN-2017-04,text/pdf,38768,38768,0.0012
CC-MAIN-2017-04,text/plain,2767756,2766029,0.0880
CC-MAIN-2017-04,text/prs.lines.tag,64,64,0.0000
CC-MAIN-2017-04,text/tab-separated-values,53272,53272,0.0017
CC-MAIN-2017-04,text/turtle,32691,32691,0.0010
CC-MAIN-2017-04,text/vcard,1841,1841,0.0001
