crawl,mimetype_detected,pages,urls,%pages/crawl
CC-MAIN-2023-06,application/octet-stream,597710,596293,0.0187
CC-MAIN-2023-06,application/pdf,25239471,25167546,0.7913
CC-MAIN-2023-06,application/pgp-signature,92887,92804,0.0029
CC-MAIN-2023-06,application/pkcs7-signature,13402,13395,0.0004
CC-MAIN-2023-06,application/postscript,3577,3577,0.0001
CC-MAIN-2023-06,application/rdf+xml,278818,278668,0.0087
CC-MAIN-2023-06,application/rss+xml,3222915,3219522,0.1010
CC-MAIN-2023-06,application/rtf,42178,42160,0.0013
CC-MAIN-2023-06,application/text,4145,4145,0.0001
CC-MAIN-2023-06,application/vnd.android.package-archive,5095,4935,0.0002
CC-MAIN-2023-06,application/vnd.google-earth.kml+xml,112940,112926,0.0035
CC-MAIN-2023-06,application/vnd.google-earth.kmz,11120,11120,0.0003
CC-MAIN-2023-06,application/vnd.ms-excel,41769,41713,0.0013
CC-MAIN-2023-06,application/vnd.ms-powerpoint,9543,9539,0.0003
CC-MAIN-2023-06,application/vnd.oasis.opendocument.spreadsheet,12474,12458,0.0004
CC-MAIN-2023-06,application/vnd.oasis.opendocument.text,31391,31371,0.0010
CC-MAIN-2023-06,application/vnd.openxmlformats-officedocument.presentationml.presentation,7835,7802,0.0002
CC-MAIN-2023-06,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,48976,48752,0.0015
CC-MAIN-2023-06,application/vnd.openxmlformats-officedocument.wordprocessingml.document,78946,78711,0.0025
CC-MAIN-2023-06,application/x-bibtex-text-file,226914,226896,0.0071
CC-MAIN-2023-06,application/x-bittorrent,7664,7663,0.0002
CC-MAIN-2023-06,application/x-bzip2,23396,23381,0.0007
CC-MAIN-2023-06,application/x-debian-package,24159,24148,0.0008
CC-MAIN-2023-06,application/x-dosexec,6758,6545,0.0002
CC-MAIN-2023-06,application/x-endnote-refer,45581,45581,0.0014
CC-MAIN-2023-06,application/x-hdf,92778,92778,0.0029
CC-MAIN-2023-06,application/x-mobipocket-ebook,8942,8936,0.0003
CC-MAIN-2023-06,application/x-ms-asx,2880,2877,0.0001
CC-MAIN-2023-06,application/x-msdownload,5183,5164,0.0002
CC-MAIN-2023-06,application/x-rar-compressed,153,153,0.0000
CC-MAIN-2023-06,application/x-research-info-systems,6747,6747,0.0002
CC-MAIN-2023-06,application/x-sh,33045,33027,0.0010
CC-MAIN-2023-06,application/x-shockwave-flash,7691,7676,0.0002
CC-MAIN-2023-06,application/x-stata-do,33009,32979,0.0010
CC-MAIN-2023-06,application/x-tex,7379,7377,0.0002
CC-MAIN-2023-06,application/x-tex-tfm,13794,13794,0.0004
CC-MAIN-2023-06,application/x-tika-msoffice,95045,94996,0.0030
CC-MAIN-2023-06,application/x-tika-ooxml,91989,91939,0.0029
CC-MAIN-2023-06,application/x-wais-source,6355,6355,0.0002
CC-MAIN-2023-06,application/x-xz,24177,24174,0.0008
CC-MAIN-2023-06,application/xhtml+xml,361413366,359699524,11.3311
CC-MAIN-2023-06,application/xml,1973009,1969963,0.0619
CC-MAIN-2023-06,application/zip,263333,260840,0.0083
CC-MAIN-2023-06,application/zlib,5283,5231,0.0002
CC-MAIN-2023-06,application/zstd,45943,45857,0.0014
CC-MAIN-2023-06,audio/mp4,1601,1596,0.0001
CC-MAIN-2023-06,audio/mpeg,167057,166228,0.0052
CC-MAIN-2023-06,audio/vnd.wave,13194,13192,0.0004
CC-MAIN-2023-06,audio/x-mpegurl,4766,4766,0.0001
CC-MAIN-2023-06,image/gif,110393,110073,0.0035
CC-MAIN-2023-06,image/jpeg,4442636,4434110,0.1393
CC-MAIN-2023-06,image/png,671427,669339,0.0211
CC-MAIN-2023-06,image/svg+xml,24682,24614,0.0008
CC-MAIN-2023-06,image/tiff,22557,22556,0.0007
CC-MAIN-2023-06,image/vnd.djvu,17116,17115,0.0005
CC-MAIN-2023-06,image/vnd.dxf; format=ascii,8199,8199,0.0003
CC-MAIN-2023-06,image/webp,69128,68998,0.0022
CC-MAIN-2023-06,message/rfc822,56757,56748,0.0018
CC-MAIN-2023-06,text/asp,1,1,0.0000
CC-MAIN-2023-06,text/calendar,1061265,1060565,0.0333
CC-MAIN-2023-06,text/css,14549,14546,0.0005
CC-MAIN-2023-06,text/csv,105661,105637,0.0033
CC-MAIN-2023-06,text/html,2779705013,2763405977,87.1496
CC-MAIN-2023-06,text/plain,3286745,3284707,0.1030
CC-MAIN-2023-06,text/prs.lines.tag,175133,175132,0.0055
CC-MAIN-2023-06,text/tab-separated-values,7169,7169,0.0002
CC-MAIN-2023-06,text/troff,17574,17574,0.0006
CC-MAIN-2023-06,text/turtle,38260,38221,0.0012
CC-MAIN-2023-06,text/vtt,21120,21118,0.0007
CC-MAIN-2023-06,text/x-c++src,9756,9756,0.0003
CC-MAIN-2023-06,text/x-chdr,25473,25472,0.0008
CC-MAIN-2023-06,text/x-csrc,40411,40410,0.0013
CC-MAIN-2023-06,text/x-diff,41680,41615,0.0013
CC-MAIN-2023-06,text/x-jsp,2879,2872,0.0001
CC-MAIN-2023-06,text/x-log,90584,90584,0.0028
CC-MAIN-2023-06,text/x-matlab,69720,69716,0.0022
CC-MAIN-2023-06,text/x-perl,61597,61471,0.0019
CC-MAIN-2023-06,text/x-php,98476,98135,0.0031
CC-MAIN-2023-06,text/x-python,12569,12566,0.0004
CC-MAIN-2023-06,text/x-vcalendar,19108,19106,0.0006
CC-MAIN-2023-06,text/x-vcard,109136,108999,0.0034
CC-MAIN-2023-06,text/x-web-markdown,11386,11385,0.0004
CC-MAIN-2023-06,text/x-yaml,13341,13341,0.0004
CC-MAIN-2023-06,video/mp4,52741,52509,0.0017
CC-MAIN-2023-06,video/quicktime,8733,8724,0.0003
CC-MAIN-2023-06,video/webm,2659,2659,0.0001
CC-MAIN-2023-06,video/x-m4v,1179,1177,0.0000
CC-MAIN-2023-14,<other>,458800,458249,0.0147
CC-MAIN-2023-14,application/atom+xml,3489076,3488702,0.1119
CC-MAIN-2023-14,application/epub+zip,55226,55213,0.0018
CC-MAIN-2023-14,application/gpx+xml,14636,14560,0.0005
CC-MAIN-2023-14,application/gzip,65058,64847,0.0021
CC-MAIN-2023-14,application/javascript,19229,19205,0.0006
CC-MAIN-2023-14,application/json,709624,709454,0.0228
CC-MAIN-2023-14,application/marc,34377,34377,0.0011
CC-MAIN-2023-14,application/mbox,65873,65866,0.0021
CC-MAIN-2023-14,application/msword,69965,69827,0.0022
CC-MAIN-2023-14,application/octet-stream,666037,665758,0.0214
CC-MAIN-2023-14,application/pdf,28802446,28734343,0.9236
CC-MAIN-2023-14,application/pgp-signature,102642,102640,0.0033
CC-MAIN-2023-14,application/pkcs7-signature,12662,12661,0.0004
CC-MAIN-2023-14,application/postscript,4378,4374,0.0001
CC-MAIN-2023-14,application/rdf+xml,277837,277675,0.0089
CC-MAIN-2023-14,application/rss+xml,3158396,3155047,0.1013
CC-MAIN-2023-14,application/rtf,40439,40436,0.0013
CC-MAIN-2023-14,application/text,4535,4535,0.0001
CC-MAIN-2023-14,application/vnd.android.package-archive,3611,3554,0.0001
CC-MAIN-2023-14,application/vnd.google-earth.kml+xml,105916,105876,0.0034
CC-MAIN-2023-14,application/vnd.google-earth.kmz,16357,16353,0.0005
CC-MAIN-2023-14,application/vnd.ms-excel,44052,44004,0.0014
CC-MAIN-2023-14,application/vnd.ms-powerpoint,10916,10909,0.0004
CC-MAIN-2023-14,application/vnd.oasis.opendocument.spreadsheet,12664,12579,0.0004
CC-MAIN-2023-14,application/vnd.oasis.opendocument.text,31939,31928,0.0010
CC-MAIN-2023-14,application/vnd.openxmlformats-officedocument.presentationml.presentation,9683,9654,0.0003
CC-MAIN-2023-14,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,57497,57286,0.0018
CC-MAIN-2023-14,application/vnd.openxmlformats-officedocument.wordprocessingml.document,86286,85889,0.0028
CC-MAIN-2023-14,application/x-bibtex-text-file,249879,249870,0.0080
CC-MAIN-2023-14,application/x-bittorrent,7452,7447,0.0002
CC-MAIN-2023-14,application/x-bzip2,26667,26665,0.0009
CC-MAIN-2023-14,application/x-debian-package,3035,3028,0.0001
CC-MAIN-2023-14,application/x-dosexec,4295,4185,0.0001
CC-MAIN-2023-14,application/x-endnote-refer,44821,44821,0.0014
CC-MAIN-2023-14,application/x-hdf,32405,32405,0.0010
CC-MAIN-2023-14,application/x-mobipocket-ebook,13739,13735,0.0004
CC-MAIN-2023-14,application/x-ms-asx,3994,3992,0.0001
CC-MAIN-2023-14,application/x-msdownload,6886,6868,0.0002
CC-MAIN-2023-14,application/x-rar-compressed,198,198,0.0000
CC-MAIN-2023-14,application/x-research-info-systems,6384,6384,0.0002
CC-MAIN-2023-14,application/x-sh,27644,27630,0.0009
CC-MAIN-2023-14,application/x-shockwave-flash,7175,7166,0.0002
CC-MAIN-2023-14,application/x-stata-do,34790,34790,0.0011
CC-MAIN-2023-14,application/x-tex,8845,8845,0.0003
CC-MAIN-2023-14,application/x-tex-tfm,6528,6528,0.0002
CC-MAIN-2023-14,application/x-tika-msoffice,92472,92429,0.0030
CC-MAIN-2023-14,application/x-tika-ooxml,99857,99827,0.0032
CC-MAIN-2023-14,application/x-wais-source,8408,8408,0.0003
CC-MAIN-2023-14,application/x-xz,11465,11463,0.0004
CC-MAIN-2023-14,application/xhtml+xml,344534539,342846762,11.0476
CC-MAIN-2023-14,application/xml,1928521,1926084,0.0618
CC-MAIN-2023-14,application/zip,208043,206550,0.0067
CC-MAIN-2023-14,application/zlib,3679,3648,0.0001
CC-MAIN-2023-14,application/zstd,39707,39705,0.0013
CC-MAIN-2023-14,audio/mp4,1013,1013,0.0000
CC-MAIN-2023-14,audio/mpeg,115560,115008,0.0037
CC-MAIN-2023-14,audio/vnd.wave,11244,11244,0.0004
CC-MAIN-2023-14,audio/x-mpegurl,5426,5426,0.0002
CC-MAIN-2023-14,image/gif,111654,111341,0.0036
CC-MAIN-2023-14,image/jpeg,4865002,4856440,0.1560
CC-MAIN-2023-14,image/png,897118,894474,0.0288
CC-MAIN-2023-14,image/svg+xml,31840,31766,0.0010
CC-MAIN-2023-14,image/tiff,16794,16794,0.0005
CC-MAIN-2023-14,image/vnd.djvu,11219,11219,0.0004
CC-MAIN-2023-14,image/vnd.dxf; format=ascii,7605,7605,0.0002
CC-MAIN-2023-14,image/webp,71038,70858,0.0023
CC-MAIN-2023-14,message/rfc822,45095,45088,0.0014
CC-MAIN-2023-14,text/asp,2,1,0.0000
CC-MAIN-2023-14,text/aspdotnet,6,6,0.0000
CC-MAIN-2023-14,text/calendar,1039760,1039622,0.0333
CC-MAIN-2023-14,text/css,16791,16787,0.0005
CC-MAIN-2023-14,text/csv,107446,107394,0.0034
CC-MAIN-2023-14,text/html,2721070426,2704660311,87.2520
CC-MAIN-2023-14,text/plain,3431960,3428758,0.1100
CC-MAIN-2023-14,text/prs.lines.tag,131889,131889,0.0042
CC-MAIN-2023-14,text/tab-separated-values,10043,10043,0.0003
CC-MAIN-2023-14,text/troff,19756,19756,0.0006
CC-MAIN-2023-14,text/turtle,43963,43885,0.0014
CC-MAIN-2023-14,text/vtt,20322,20319,0.0007
CC-MAIN-2023-14,text/x-c++src,8711,8711,0.0003
CC-MAIN-2023-14,text/x-chdr,37567,37562,0.0012
CC-MAIN-2023-14,text/x-csrc,56548,56535,0.0018
CC-MAIN-2023-14,text/x-diff,32273,32255,0.0010
CC-MAIN-2023-14,text/x-jsp,4176,4170,0.0001
CC-MAIN-2023-14,text/x-log,116897,116895,0.0037
CC-MAIN-2023-14,text/x-matlab,57552,57546,0.0018
CC-MAIN-2023-14,text/x-perl,56288,56249,0.0018
CC-MAIN-2023-14,text/x-php,118842,118454,0.0038
CC-MAIN-2023-14,text/x-python,9684,9658,0.0003
CC-MAIN-2023-14,text/x-vcalendar,18085,18081,0.0006
CC-MAIN-2023-14,text/x-vcard,117282,117265,0.0038
CC-MAIN-2023-14,text/x-web-markdown,12146,12140,0.0004
CC-MAIN-2023-14,text/x-yaml,10727,10727,0.0003
CC-MAIN-2023-14,video/mp4,42449,42365,0.0014
CC-MAIN-2023-14,video/quicktime,7064,7062,0.0002
CC-MAIN-2023-14,video/webm,1836,1836,0.0001
CC-MAIN-2023-14,video/x-m4v,729,729,0.0000
CC-MAIN-2023-23,<other>,378138,377693,0.0120
CC-MAIN-2023-23,application/atom+xml,3030744,3030358,0.0965
CC-MAIN-2023-23,application/epub+zip,48863,48414,0.0016
CC-MAIN-2023-23,application/gpx+xml,12527,12527,0.0004
CC-MAIN-2023-23,application/gzip,56563,56488,0.0018
CC-MAIN-2023-23,application/javascript,15178,15173,0.0005
CC-MAIN-2023-23,application/json,725406,725158,0.0231
CC-MAIN-2023-23,application/marc,49657,49654,0.0016
CC-MAIN-2023-23,application/mbox,58828,58804,0.0019
CC-MAIN-2023-23,application/msword,71538,71301,0.0023
CC-MAIN-2023-23,application/octet-stream,719023,718344,0.0229
CC-MAIN-2023-23,application/pdf,27187296,27125758,0.8657
CC-MAIN-2023-23,application/pgp-signature,109920,109919,0.0035
CC-MAIN-2023-23,application/pkcs7-signature,13023,13023,0.0004
CC-MAIN-2023-23,application/postscript,3887,3883,0.0001
CC-MAIN-2023-23,application/rdf+xml,300591,300448,0.0096
CC-MAIN-2023-23,application/rss+xml,3189130,3184866,0.1015
CC-MAIN-2023-23,application/rtf,47249,47238,0.0015
CC-MAIN-2023-23,application/text,4718,4718,0.0002
CC-MAIN-2023-23,application/vnd.android.package-archive,2214,2195,0.0001
CC-MAIN-2023-23,application/vnd.google-earth.kml+xml,86385,86361,0.0028
CC-MAIN-2023-23,application/vnd.google-earth.kmz,12580,12577,0.0004
CC-MAIN-2023-23,application/vnd.ms-excel,46376,46006,0.0015
CC-MAIN-2023-23,application/vnd.ms-powerpoint,9625,9619,0.0003
CC-MAIN-2023-23,application/vnd.oasis.opendocument.spreadsheet,10453,10428,0.0003
CC-MAIN-2023-23,application/vnd.oasis.opendocument.text,26800,26782,0.0009
CC-MAIN-2023-23,application/vnd.openxmlformats-officedocument.presentationml.presentation,8527,8504,0.0003
CC-MAIN-2023-23,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,48659,48289,0.0015
CC-MAIN-2023-23,application/vnd.openxmlformats-officedocument.wordprocessingml.document,69850,69400,0.0022
CC-MAIN-2023-23,application/x-bibtex-text-file,259334,259236,0.0083
CC-MAIN-2023-23,application/x-bittorrent,6451,6446,0.0002
CC-MAIN-2023-23,application/x-bzip2,1110,1109,0.0000
CC-MAIN-2023-23,application/x-debian-package,585,582,0.0000
CC-MAIN-2023-23,application/x-dosexec,2721,2646,0.0001
CC-MAIN-2023-23,application/x-endnote-refer,46647,46646,0.0015
CC-MAIN-2023-23,application/x-hdf,23866,23866,0.0008
CC-MAIN-2023-23,application/x-mobipocket-ebook,10385,10365,0.0003
CC-MAIN-2023-23,application/x-ms-asx,3770,3769,0.0001
CC-MAIN-2023-23,application/x-msdownload,2418,2412,0.0001
CC-MAIN-2023-23,application/x-rar-compressed,190,190,0.0000
CC-MAIN-2023-23,application/x-research-info-systems,5502,5502,0.0002
CC-MAIN-2023-23,application/x-sh,30895,30881,0.0010
CC-MAIN-2023-23,application/x-shockwave-flash,8143,8140,0.0003
CC-MAIN-2023-23,application/x-stata-do,22784,22772,0.0007
CC-MAIN-2023-23,application/x-tex,10471,10468,0.0003
CC-MAIN-2023-23,application/x-tex-tfm,4369,4369,0.0001
CC-MAIN-2023-23,application/x-tika-msoffice,67664,67632,0.0022
CC-MAIN-2023-23,application/x-tika-ooxml,88199,88187,0.0028
CC-MAIN-2023-23,application/x-wais-source,8655,8655,0.0003
CC-MAIN-2023-23,application/x-xz,21222,21222,0.0007
CC-MAIN-2023-23,application/xhtml+xml,344814535,343099038,10.9793
CC-MAIN-2023-23,application/xml,1858741,1855997,0.0592
CC-MAIN-2023-23,application/zip,168040,167481,0.0054
CC-MAIN-2023-23,application/zlib,5581,5451,0.0002
CC-MAIN-2023-23,application/zstd,882,880,0.0000
CC-MAIN-2023-23,audio/mp4,569,569,0.0000
CC-MAIN-2023-23,audio/mpeg,79279,79095,0.0025
CC-MAIN-2023-23,audio/vnd.wave,11190,11190,0.0004
CC-MAIN-2023-23,audio/x-mpegurl,5732,5731,0.0002
CC-MAIN-2023-23,image/gif,113653,113367,0.0036
CC-MAIN-2023-23,image/jpeg,5167182,5157615,0.1645
CC-MAIN-2023-23,image/png,987244,984018,0.0314
CC-MAIN-2023-23,image/svg+xml,30781,30712,0.0010
CC-MAIN-2023-23,image/tiff,8433,8385,0.0003
CC-MAIN-2023-23,image/vnd.djvu,12433,12433,0.0004
CC-MAIN-2023-23,image/vnd.dxf; format=ascii,6532,6532,0.0002
CC-MAIN-2023-23,image/webp,71633,71516,0.0023
CC-MAIN-2023-23,message/rfc822,70825,70813,0.0023
CC-MAIN-2023-23,text/asp,7,6,0.0000
CC-MAIN-2023-23,text/aspdotnet,10,10,0.0000
CC-MAIN-2023-23,text/calendar,1107423,1106907,0.0353
CC-MAIN-2023-23,text/css,15686,15684,0.0005
CC-MAIN-2023-23,text/csv,106584,106489,0.0034
CC-MAIN-2023-23,text/html,2744692249,2727842718,87.3946
CC-MAIN-2023-23,text/plain,3405763,3403183,0.1084
CC-MAIN-2023-23,text/prs.lines.tag,142094,142080,0.0045
CC-MAIN-2023-23,text/tab-separated-values,7970,7965,0.0003
CC-MAIN-2023-23,text/troff,21866,21866,0.0007
CC-MAIN-2023-23,text/turtle,44949,44944,0.0014
CC-MAIN-2023-23,text/vtt,25014,25012,0.0008
CC-MAIN-2023-23,text/x-c++src,8353,8350,0.0003
CC-MAIN-2023-23,text/x-chdr,21310,21308,0.0007
CC-MAIN-2023-23,text/x-csrc,38787,38782,0.0012
CC-MAIN-2023-23,text/x-diff,43555,43531,0.0014
CC-MAIN-2023-23,text/x-jsp,4735,4682,0.0002
CC-MAIN-2023-23,text/x-log,59154,59153,0.0019
CC-MAIN-2023-23,text/x-matlab,77616,77591,0.0025
CC-MAIN-2023-23,text/x-perl,61085,61030,0.0019
CC-MAIN-2023-23,text/x-php,102339,101869,0.0033
CC-MAIN-2023-23,text/x-python,9456,9450,0.0003
CC-MAIN-2023-23,text/x-vcalendar,18274,18270,0.0006
CC-MAIN-2023-23,text/x-vcard,120148,120072,0.0038
CC-MAIN-2023-23,text/x-web-markdown,11213,11211,0.0004
CC-MAIN-2023-23,text/x-yaml,16409,16408,0.0005
CC-MAIN-2023-23,video/mp4,23965,23914,0.0008
CC-MAIN-2023-23,video/quicktime,3662,3662,0.0001
CC-MAIN-2023-23,video/webm,1327,1327,0.0000
CC-MAIN-2023-23,video/x-m4v,571,571,0.0000
CC-MAIN-2023-40,<other>,419190,418762,0.0122
CC-MAIN-2023-40,application/atom+xml,3506789,3506193,0.1018
CC-MAIN-2023-40,application/epub+zip,41352,41304,0.0012
CC-MAIN-2023-40,application/gpx+xml,14943,14942,0.0004
CC-MAIN-2023-40,application/gzip,49475,49366,0.0014
CC-MAIN-2023-40,application/javascript,19564,19547,0.0006
CC-MAIN-2023-40,application/json,694720,694449,0.0202
CC-MAIN-2023-40,application/marc,35014,35014,0.0010
CC-MAIN-2023-40,application/mbox,70308,70163,0.0020
CC-MAIN-2023-40,application/msword,77034,76699,0.0022
CC-MAIN-2023-40,application/octet-stream,1105482,1104314,0.0321
CC-MAIN-2023-40,application/pdf,29691380,29623727,0.8619
CC-MAIN-2023-40,application/pgp-signature,99846,99834,0.0029
CC-MAIN-2023-40,application/pkcs7-signature,15799,15765,0.0005
CC-MAIN-2023-40,application/postscript,5869,5867,0.0002
CC-MAIN-2023-40,application/rdf+xml,290503,290320,0.0084
CC-MAIN-2023-40,application/rss+xml,3040435,3034082,0.0883
CC-MAIN-2023-40,application/rtf,43884,43845,0.0013
CC-MAIN-2023-40,application/text,4257,4257,0.0001
CC-MAIN-2023-40,application/vnd.android.package-archive,2248,2227,0.0001
CC-MAIN-2023-40,application/vnd.google-earth.kml+xml,126184,125823,0.0037
CC-MAIN-2023-40,application/vnd.google-earth.kmz,16492,16486,0.0005
CC-MAIN-2023-40,application/vnd.ms-excel,47184,47074,0.0014
CC-MAIN-2023-40,application/vnd.ms-powerpoint,9895,9890,0.0003
CC-MAIN-2023-40,application/vnd.oasis.opendocument.spreadsheet,9537,9462,0.0003
CC-MAIN-2023-40,application/vnd.oasis.opendocument.text,30260,30254,0.0009
CC-MAIN-2023-40,application/vnd.openxmlformats-officedocument.presentationml.presentation,8016,7922,0.0002
CC-MAIN-2023-40,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,47238,47025,0.0014
CC-MAIN-2023-40,application/vnd.openxmlformats-officedocument.wordprocessingml.document,77845,77578,0.0023
CC-MAIN-2023-40,application/x-bibtex-text-file,306993,306881,0.0089
CC-MAIN-2023-40,application/x-bittorrent,6514,6508,0.0002
CC-MAIN-2023-40,application/x-bzip2,990,989,0.0000
CC-MAIN-2023-40,application/x-debian-package,731,731,0.0000
CC-MAIN-2023-40,application/x-dosexec,3260,3229,0.0001
CC-MAIN-2023-40,application/x-endnote-refer,46437,46397,0.0013
CC-MAIN-2023-40,application/x-hdf,20866,20866,0.0006
CC-MAIN-2023-40,application/x-mobipocket-ebook,10274,10258,0.0003
CC-MAIN-2023-40,application/x-ms-asx,4640,4640,0.0001
CC-MAIN-2023-40,application/x-msdownload,3361,3354,0.0001
CC-MAIN-2023-40,application/x-rar-compressed,184,184,0.0000
CC-MAIN-2023-40,application/x-research-info-systems,5173,5173,0.0002
CC-MAIN-2023-40,application/x-sh,38397,38384,0.0011
CC-MAIN-2023-40,application/x-shockwave-flash,6902,6896,0.0002
CC-MAIN-2023-40,application/x-stata-do,16693,16686,0.0005
CC-MAIN-2023-40,application/x-tex,9386,9384,0.0003
CC-MAIN-2023-40,application/x-tex-tfm,12222,12222,0.0004
CC-MAIN-2023-40,application/x-tika-msoffice,76195,76139,0.0022
CC-MAIN-2023-40,application/x-tika-ooxml,89894,89852,0.0026
CC-MAIN-2023-40,application/x-wais-source,8333,8333,0.0002
CC-MAIN-2023-40,application/x-xz,8868,8847,0.0003
CC-MAIN-2023-40,application/xhtml+xml,342637691,340599167,9.9459
CC-MAIN-2023-40,application/xml,1987307,1984028,0.0577
CC-MAIN-2023-40,application/zip,165756,164917,0.0048
CC-MAIN-2023-40,application/zlib,4498,4464,0.0001
CC-MAIN-2023-40,application/zstd,81,81,0.0000
CC-MAIN-2023-40,audio/mp4,583,583,0.0000
CC-MAIN-2023-40,audio/mpeg,70887,70494,0.0021
CC-MAIN-2023-40,audio/vnd.wave,10061,10061,0.0003
CC-MAIN-2023-40,audio/x-mpegurl,4867,4867,0.0001
CC-MAIN-2023-40,image/gif,99820,99502,0.0029
CC-MAIN-2023-40,image/jpeg,5490775,5478444,0.1594
CC-MAIN-2023-40,image/png,1038036,1034680,0.0301
CC-MAIN-2023-40,image/svg+xml,33194,33102,0.0010
CC-MAIN-2023-40,image/tiff,10009,10008,0.0003
CC-MAIN-2023-40,image/vnd.djvu,12682,12681,0.0004
CC-MAIN-2023-40,image/vnd.dxf; format=ascii,6585,6583,0.0002
CC-MAIN-2023-40,image/webp,84302,84064,0.0024
CC-MAIN-2023-40,message/rfc822,70278,70268,0.0020
CC-MAIN-2023-40,text/asp,38,38,0.0000
CC-MAIN-2023-40,text/aspdotnet,8,7,0.0000
CC-MAIN-2023-40,text/calendar,1153948,1153446,0.0335
CC-MAIN-2023-40,text/css,18546,18546,0.0005
CC-MAIN-2023-40,text/csv,106882,106838,0.0031
CC-MAIN-2023-40,text/html,3047167855,3023298886,88.4515
CC-MAIN-2023-40,text/plain,3660520,3656244,0.1063
CC-MAIN-2023-40,text/prs.lines.tag,152472,152470,0.0044
CC-MAIN-2023-40,text/tab-separated-values,6313,6298,0.0002
CC-MAIN-2023-40,text/troff,17193,17193,0.0005
CC-MAIN-2023-40,text/turtle,44300,44262,0.0013
CC-MAIN-2023-40,text/vtt,25265,25221,0.0007
CC-MAIN-2023-40,text/x-c++src,7694,7694,0.0002
CC-MAIN-2023-40,text/x-chdr,21027,21026,0.0006
CC-MAIN-2023-40,text/x-csrc,34272,34261,0.0010
CC-MAIN-2023-40,text/x-diff,43776,43723,0.0013
CC-MAIN-2023-40,text/x-jsp,3626,3620,0.0001
CC-MAIN-2023-40,text/x-log,115442,115442,0.0034
CC-MAIN-2023-40,text/x-matlab,71243,71199,0.0021
CC-MAIN-2023-40,text/x-perl,68259,68197,0.0020
CC-MAIN-2023-40,text/x-php,103198,102544,0.0030
CC-MAIN-2023-40,text/x-python,11583,11579,0.0003
CC-MAIN-2023-40,text/x-vcalendar,16237,16232,0.0005
CC-MAIN-2023-40,text/x-vcard,109672,109613,0.0032
CC-MAIN-2023-40,text/x-web-markdown,11128,11124,0.0003
CC-MAIN-2023-40,text/x-yaml,7821,7821,0.0002
CC-MAIN-2023-40,video/mp4,26519,26483,0.0008
CC-MAIN-2023-40,video/quicktime,3734,3734,0.0001
CC-MAIN-2023-40,video/webm,1494,1493,0.0000
CC-MAIN-2023-40,video/x-m4v,504,504,0.0000
CC-MAIN-2023-50,<other>,512743,512076,0.0153
CC-MAIN-2023-50,application/atom+xml,3289037,3288320,0.0981
CC-MAIN-2023-50,application/epub+zip,53094,52979,0.0016
CC-MAIN-2023-50,application/gpx+xml,20898,20851,0.0006
CC-MAIN-2023-50,application/gzip,55480,55173,0.0017
CC-MAIN-2023-50,application/javascript,23851,23747,0.0007
CC-MAIN-2023-50,application/json,750947,750579,0.0224
CC-MAIN-2023-50,application/marc,35352,35352,0.0011
CC-MAIN-2023-50,application/mbox,62012,61989,0.0018
CC-MAIN-2023-50,application/msword,79612,79337,0.0024
CC-MAIN-2023-50,application/octet-stream,382118,381226,0.0114
CC-MAIN-2023-50,application/pdf,34351241,34267536,1.0242
CC-MAIN-2023-50,application/pgp-signature,86954,86953,0.0026
CC-MAIN-2023-50,application/pkcs7-signature,18635,18632,0.0006
CC-MAIN-2023-50,application/postscript,6412,6403,0.0002
CC-MAIN-2023-50,application/rdf+xml,263515,263212,0.0079
CC-MAIN-2023-50,application/rss+xml,2966180,2961063,0.0884
CC-MAIN-2023-50,application/rtf,35148,35132,0.0010
CC-MAIN-2023-50,application/text,3999,3999,0.0001
CC-MAIN-2023-50,application/vnd.android.package-archive,2659,2626,0.0001
CC-MAIN-2023-50,application/vnd.google-earth.kml+xml,86064,85985,0.0026
CC-MAIN-2023-50,application/vnd.google-earth.kmz,20076,20069,0.0006
CC-MAIN-2023-50,application/vnd.ms-excel,51895,51816,0.0015
CC-MAIN-2023-50,application/vnd.ms-powerpoint,9419,9403,0.0003
CC-MAIN-2023-50,application/vnd.oasis.opendocument.spreadsheet,11960,11913,0.0004
CC-MAIN-2023-50,application/vnd.oasis.opendocument.text,28999,28956,0.0009
CC-MAIN-2023-50,application/vnd.openxmlformats-officedocument.presentationml.presentation,8612,8421,0.0003
CC-MAIN-2023-50,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55045,54754,0.0016
CC-MAIN-2023-50,application/vnd.openxmlformats-officedocument.wordprocessingml.document,84341,83841,0.0025
CC-MAIN-2023-50,application/x-bibtex-text-file,265564,265477,0.0079
CC-MAIN-2023-50,application/x-bittorrent,7377,7375,0.0002
CC-MAIN-2023-50,application/x-bzip2,21619,21618,0.0006
CC-MAIN-2023-50,application/x-debian-package,346,345,0.0000
CC-MAIN-2023-50,application/x-dosexec,2366,2333,0.0001
CC-MAIN-2023-50,application/x-endnote-refer,44405,44382,0.0013
CC-MAIN-2023-50,application/x-hdf,22732,22732,0.0007
CC-MAIN-2023-50,application/x-mobipocket-ebook,16762,16726,0.0005
CC-MAIN-2023-50,application/x-ms-asx,8592,8570,0.0003
